"timestep","Depth_m","num_agents"
81,4.5,5
82,4.5,8
83,4.5,11
84,4.5,12
85,4.5,7
86,4.5,9
87,4.5,10
88,4.5,8
89,4.5,11
90,4.5,9
91,4.5,1
92,4.5,9
93,4.5,9
94,4.5,9
95,4.5,5
96,4.5,9
97,4.5,7
98,4.5,8
99,4.5,11
100,4.5,5
101,4.5,9
102,4.5,6
103,4.5,7
104,4.5,8
105,4.5,5
106,4.5,7
107,4.5,9
108,4.5,8
109,4.5,11
110,4.5,15
111,4.5,8
112,4.5,10
113,4.5,13
114,4.5,7
115,4.5,11
116,4.5,15
117,4.5,12
118,4.5,13
119,4.5,11
120,4.5,8
1,4.6,7
2,4.6,7
3,4.6,8
4,4.6,11
5,4.6,17
6,4.6,13
7,4.6,2
8,4.6,10
9,4.6,10
10,4.6,6
11,4.6,10
12,4.6,9
13,4.6,6
14,4.6,10
15,4.6,9
16,4.6,13
17,4.6,4
18,4.6,9
19,4.6,8
20,4.6,9
21,4.6,10
22,4.6,12
23,4.6,6
24,4.6,7
25,4.6,3
26,4.6,4
27,4.6,7
28,4.6,12
29,4.6,10
30,4.6,8
31,4.6,15
32,4.6,9
33,4.6,12
34,4.6,6
35,4.6,9
36,4.6,13
37,4.6,4
38,4.6,11
39,4.6,12
40,4.6,12
41,4.6,9
42,4.6,13
43,4.6,6
44,4.6,11
45,4.6,7
46,4.6,12
47,4.6,15
48,4.6,9
49,4.6,5
50,4.6,13
51,4.6,11
52,4.6,6
53,4.6,10
54,4.6,12
55,4.6,8
56,4.6,10
57,4.6,8
58,4.6,6
59,4.6,11
60,4.6,7
61,4.6,7
62,4.6,12
63,4.6,12
64,4.6,9
65,4.6,13
66,4.6,10
67,4.6,9
68,4.6,9
69,4.6,10
70,4.6,8
71,4.6,10
72,4.6,15
73,4.6,12
74,4.6,14
75,4.6,14
76,4.6,12
77,4.6,14
78,4.6,7
79,4.6,9
80,4.6,5
81,4.6,5
82,4.6,9
83,4.6,7
84,4.6,2
85,4.6,10
86,4.6,9
87,4.6,11
88,4.6,6
89,4.6,8
90,4.6,13
91,4.6,9
92,4.6,6
93,4.6,5
94,4.6,7
95,4.6,9
96,4.6,8
97,4.6,6
98,4.6,13
99,4.6,8
100,4.6,15
101,4.6,12
102,4.6,10
103,4.6,10
104,4.6,6
105,4.6,5
106,4.6,10
107,4.6,9
108,4.6,8
109,4.6,9
110,4.6,10
111,4.6,8
112,4.6,6
113,4.6,9
114,4.6,11
115,4.6,7
116,4.6,8
117,4.6,9
118,4.6,7
119,4.6,5
120,4.6,13
1,4.7,7
2,4.7,8
3,4.7,13
4,4.7,12
5,4.7,7
6,4.7,9
7,4.7,13
8,4.7,13
9,4.7,8
10,4.7,4
11,4.7,13
12,4.7,12
13,4.7,12
14,4.7,16
15,4.7,7
16,4.7,12
17,4.7,12
18,4.7,12
19,4.7,9
20,4.7,13
21,4.7,4
22,4.7,8
23,4.7,3
24,4.7,10
25,4.7,7
26,4.7,9
27,4.7,12
28,4.7,6
29,4.7,8
30,4.7,10
31,4.7,11
32,4.7,11
33,4.7,8
34,4.7,6
35,4.7,7
36,4.7,16
37,4.7,6
38,4.7,10
39,4.7,10
40,4.7,8
41,4.7,7
42,4.7,8
43,4.7,6
44,4.7,5
45,4.7,9
46,4.7,12
47,4.7,10
48,4.7,13
49,4.7,9
50,4.7,11
51,4.7,5
52,4.7,12
53,4.7,6
54,4.7,3
55,4.7,8
56,4.7,12
57,4.7,9
58,4.7,12
59,4.7,10
60,4.7,10
61,4.7,9
62,4.7,6
63,4.7,10
64,4.7,13
65,4.7,8
66,4.7,8
67,4.7,12
68,4.7,8
69,4.7,8
70,4.7,11
71,4.7,12
72,4.7,7
73,4.7,7
74,4.7,3
75,4.7,6
76,4.7,9
77,4.7,10
78,4.7,11
79,4.7,9
80,4.7,9
81,4.7,13
82,4.7,10
83,4.7,7
84,4.7,12
85,4.7,6
86,4.7,11
87,4.7,3
88,4.7,13
89,4.7,10
90,4.7,8
91,4.7,11
92,4.7,9
93,4.7,6
94,4.7,4
95,4.7,12
96,4.7,10
97,4.7,12
98,4.7,9
99,4.7,8
100,4.7,7
101,4.7,7
102,4.7,11
103,4.7,6
104,4.7,9
105,4.7,9
106,4.7,7
107,4.7,11
108,4.7,4
109,4.7,10
110,4.7,5
111,4.7,11
112,4.7,8
113,4.7,11
114,4.7,3
115,4.7,6
116,4.7,7
117,4.7,11
118,4.7,11
119,4.7,8
120,4.7,11
1,4.8,10
2,4.8,8
3,4.8,10
4,4.8,7
5,4.8,12
6,4.8,12
7,4.8,15
8,4.8,8
9,4.8,14
10,4.8,14
11,4.8,13
12,4.8,8
13,4.8,8
14,4.8,6
15,4.8,18
16,4.8,8
17,4.8,8
18,4.8,11
19,4.8,13
20,4.8,5
21,4.8,6
22,4.8,8
23,4.8,14
24,4.8,11
25,4.8,12
26,4.8,11
27,4.8,7
28,4.8,12
29,4.8,9
30,4.8,13
31,4.8,13
32,4.8,5
33,4.8,10
34,4.8,11
35,4.8,9
36,4.8,10
37,4.8,14
38,4.8,5
39,4.8,10
40,4.8,11
41,4.8,11
42,4.8,11
43,4.8,13
44,4.8,7
45,4.8,9
46,4.8,11
47,4.8,8
48,4.8,7
49,4.8,10
50,4.8,12
51,4.8,4
52,4.8,11
53,4.8,5
54,4.8,11
55,4.8,9
56,4.8,7
57,4.8,9
58,4.8,8
59,4.8,10
60,4.8,9
61,4.8,13
62,4.8,6
63,4.8,12
64,4.8,12
65,4.8,14
66,4.8,14
67,4.8,11
68,4.8,17
69,4.8,12
70,4.8,12
71,4.8,10
72,4.8,13
73,4.8,13
74,4.8,6
75,4.8,7
76,4.8,9
77,4.8,7
78,4.8,11
79,4.8,11
80,4.8,11
81,4.8,8
82,4.8,7
83,4.8,4
84,4.8,3
85,4.8,8
86,4.8,4
87,4.8,11
88,4.8,6
89,4.8,7
90,4.8,5
91,4.8,8
92,4.8,6
93,4.8,8
94,4.8,10
95,4.8,8
96,4.8,9
97,4.8,9
98,4.8,10
99,4.8,6
100,4.8,10
101,4.8,12
102,4.8,8
103,4.8,10
104,4.8,11
105,4.8,10
106,4.8,6
107,4.8,7
108,4.8,9
109,4.8,10
110,4.8,5
111,4.8,8
112,4.8,8
113,4.8,4
114,4.8,8
115,4.8,10
116,4.8,11
117,4.8,9
118,4.8,4
119,4.8,7
120,4.8,10
1,4.9,10
2,4.9,17
3,4.9,10
4,4.9,6
5,4.9,12
6,4.9,7
7,4.9,12
8,4.9,13
9,4.9,5
10,4.9,8
11,4.9,7
12,4.9,8
13,4.9,13
14,4.9,8
15,4.9,8
16,4.9,9
17,4.9,8
18,4.9,4
19,4.9,5
20,4.9,9
21,4.9,11
22,4.9,7
23,4.9,11
24,4.9,6
25,4.9,13
26,4.9,11
27,4.9,12
28,4.9,9
29,4.9,3
30,4.9,7
31,4.9,8
32,4.9,7
33,4.9,9
34,4.9,6
35,4.9,11
36,4.9,10
37,4.9,11
38,4.9,12
39,4.9,5
40,4.9,7
41,4.9,7
42,4.9,6
43,4.9,8
44,4.9,8
45,4.9,7
46,4.9,9
47,4.9,7
48,4.9,8
49,4.9,10
50,4.9,12
51,4.9,10
52,4.9,9
53,4.9,10
54,4.9,5
55,4.9,13
56,4.9,10
57,4.9,8
58,4.9,14
59,4.9,6
60,4.9,11
61,4.9,10
62,4.9,7
63,4.9,14
64,4.9,8
65,4.9,10
66,4.9,12
67,4.9,13
68,4.9,8
69,4.9,11
70,4.9,11
71,4.9,12
72,4.9,11
73,4.9,10
74,4.9,13
75,4.9,13
76,4.9,13
77,4.9,8
78,4.9,7
79,4.9,6
80,4.9,11
81,4.9,12
82,4.9,8
83,4.9,10
84,4.9,8
85,4.9,6
86,4.9,15
87,4.9,6
88,4.9,11
89,4.9,11
90,4.9,11
91,4.9,11
92,4.9,11
93,4.9,12
94,4.9,12
95,4.9,8
96,4.9,5
97,4.9,8
98,4.9,17
99,4.9,16
100,4.9,10
101,4.9,5
102,4.9,9
103,4.9,5
104,4.9,8
105,4.9,9
106,4.9,6
107,4.9,8
108,4.9,12
109,4.9,6
110,4.9,9
111,4.9,8
112,4.9,9
113,4.9,8
114,4.9,9
115,4.9,12
116,4.9,11
117,4.9,3
118,4.9,13
119,4.9,14
120,4.9,6
1,5,14
2,5,15
3,5,7
4,5,14
5,5,5
6,5,9
7,5,15
8,5,8
9,5,12
10,5,7
11,5,6
12,5,6
13,5,8
14,5,10
15,5,9
16,5,8
17,5,7
18,5,10
19,5,12
20,5,6
21,5,6
22,5,6
23,5,14
24,5,10
25,5,7
26,5,9
27,5,14
28,5,11
29,5,15
30,5,9
31,5,9
32,5,9
33,5,3
34,5,9
35,5,10
36,5,6
37,5,7
38,5,14
39,5,13
40,5,10
41,5,11
42,5,10
43,5,7
44,5,8
45,5,9
46,5,5
47,5,7
48,5,11
49,5,12
50,5,7
51,5,15
52,5,10
53,5,9
54,5,10
55,5,14
56,5,11
57,5,10
58,5,9
59,5,11
60,5,14
61,5,6
62,5,8
63,5,11
64,5,10
65,5,7
66,5,8
67,5,3
68,5,12
69,5,7
70,5,13
71,5,10
72,5,9
73,5,5
74,5,12
75,5,14
76,5,9
77,5,7
78,5,11
79,5,8
80,5,7
81,5,7
82,5,12
83,5,6
84,5,4
85,5,10
86,5,4
87,5,9
88,5,10
89,5,4
90,5,9
91,5,12
92,5,14
93,5,7
94,5,8
95,5,11
96,5,8
97,5,7
98,5,5
99,5,7
100,5,8
101,5,14
102,5,4
103,5,6
104,5,3
105,5,13
106,5,13
107,5,3
108,5,6
109,5,7
110,5,8
111,5,7
112,5,9
113,5,10
114,5,7
115,5,9
116,5,6
117,5,15
118,5,6
119,5,9
120,5,13
1,5.1,11
2,5.1,7
3,5.1,11
4,5.1,9
5,5.1,8
6,5.1,15
7,5.1,8
8,5.1,10
9,5.1,6
10,5.1,8
11,5.1,8
12,5.1,7
13,5.1,10
14,5.1,11
15,5.1,10
16,5.1,12
17,5.1,8
18,5.1,16
19,5.1,12
20,5.1,11
21,5.1,7
22,5.1,8
23,5.1,12
24,5.1,7
25,5.1,16
26,5.1,7
27,5.1,3
28,5.1,10
29,5.1,6
30,5.1,7
31,5.1,2
32,5.1,10
33,5.1,9
34,5.1,8
35,5.1,13
36,5.1,6
37,5.1,7
38,5.1,8
39,5.1,6
40,5.1,10
41,5.1,10
42,5.1,4
43,5.1,13
44,5.1,11
45,5.1,14
46,5.1,10
47,5.1,12
48,5.1,11
49,5.1,8
50,5.1,9
51,5.1,9
52,5.1,10
53,5.1,10
54,5.1,13
55,5.1,8
56,5.1,11
57,5.1,12
58,5.1,8
59,5.1,10
60,5.1,8
61,5.1,5
62,5.1,13
63,5.1,5
64,5.1,12
65,5.1,11
66,5.1,8
67,5.1,14
68,5.1,14
69,5.1,9
70,5.1,12
71,5.1,10
72,5.1,8
73,5.1,8
74,5.1,10
75,5.1,9
76,5.1,9
77,5.1,9
78,5.1,7
79,5.1,11
80,5.1,9
81,5.1,7
82,5.1,8
83,5.1,12
84,5.1,12
85,5.1,8
86,5.1,9
87,5.1,5
88,5.1,7
89,5.1,7
90,5.1,7
91,5.1,10
92,5.1,10
93,5.1,5
94,5.1,13
95,5.1,7
96,5.1,8
97,5.1,8
98,5.1,10
99,5.1,10
100,5.1,14
101,5.1,11
102,5.1,6
103,5.1,7
104,5.1,13
105,5.1,6
106,5.1,13
107,5.1,7
108,5.1,8
109,5.1,7
110,5.1,7
111,5.1,7
112,5.1,8
113,5.1,5
114,5.1,10
115,5.1,9
116,5.1,12
117,5.1,8
118,5.1,16
119,5.1,9
120,5.1,9
1,5.2,9
2,5.2,5
3,5.2,10
4,5.2,10
5,5.2,13
6,5.2,9
7,5.2,7
8,5.2,7
9,5.2,9
10,5.2,15
11,5.2,8
12,5.2,8
13,5.2,6
14,5.2,13
15,5.2,8
16,5.2,11
17,5.2,12
18,5.2,8
19,5.2,7
20,5.2,8
21,5.2,13
22,5.2,14
23,5.2,8
24,5.2,15
25,5.2,10
26,5.2,7
27,5.2,10
28,5.2,5
29,5.2,6
30,5.2,5
31,5.2,9
32,5.2,10
33,5.2,6
34,5.2,12
35,5.2,6
36,5.2,14
37,5.2,10
38,5.2,12
39,5.2,13
40,5.2,9
41,5.2,10
42,5.2,10
43,5.2,9
44,5.2,8
45,5.2,7
46,5.2,14
47,5.2,8
48,5.2,11
49,5.2,13
50,5.2,13
51,5.2,13
52,5.2,13
53,5.2,18
54,5.2,20
55,5.2,10
56,5.2,6
57,5.2,8
58,5.2,6
59,5.2,8
60,5.2,8
61,5.2,8
62,5.2,9
63,5.2,13
64,5.2,14
65,5.2,12
66,5.2,8
67,5.2,13
68,5.2,11
69,5.2,13
70,5.2,10
71,5.2,8
72,5.2,9
73,5.2,7
74,5.2,11
75,5.2,6
76,5.2,11
77,5.2,8
78,5.2,8
79,5.2,13
80,5.2,16
81,5.2,10
82,5.2,7
83,5.2,7
84,5.2,6
85,5.2,12
86,5.2,7
87,5.2,8
88,5.2,13
89,5.2,12
90,5.2,10
91,5.2,8
92,5.2,9
93,5.2,17
94,5.2,8
95,5.2,7
96,5.2,10
97,5.2,14
98,5.2,4
99,5.2,12
100,5.2,9
101,5.2,3
102,5.2,10
103,5.2,11
104,5.2,10
105,5.2,6
106,5.2,6
107,5.2,11
108,5.2,7
109,5.2,9
110,5.2,10
111,5.2,9
112,5.2,4
113,5.2,8
114,5.2,5
115,5.2,9
116,5.2,5
117,5.2,3
118,5.2,5
119,5.2,8
120,5.2,8
1,5.3,12
2,5.3,10
3,5.3,11
4,5.3,6
5,5.3,10
6,5.3,10
7,5.3,12
8,5.3,16
9,5.3,11
10,5.3,4
11,5.3,10
12,5.3,11
13,5.3,12
14,5.3,7
15,5.3,7
16,5.3,13
17,5.3,12
18,5.3,6
19,5.3,6
20,5.3,12
21,5.3,9
22,5.3,14
23,5.3,8
24,5.3,10
25,5.3,7
26,5.3,14
27,5.3,9
28,5.3,6
29,5.3,13
30,5.3,18
31,5.3,10
32,5.3,10
33,5.3,9
34,5.3,12
35,5.3,9
36,5.3,10
37,5.3,11
38,5.3,9
39,5.3,13
40,5.3,7
41,5.3,6
42,5.3,9
43,5.3,5
44,5.3,8
45,5.3,11
46,5.3,12
47,5.3,12
48,5.3,13
49,5.3,10
50,5.3,14
51,5.3,16
52,5.3,16
53,5.3,8
54,5.3,8
55,5.3,8
56,5.3,13
57,5.3,11
58,5.3,15
59,5.3,8
60,5.3,9
61,5.3,11
62,5.3,13
63,5.3,7
64,5.3,7
65,5.3,6
66,5.3,10
67,5.3,10
68,5.3,4
69,5.3,14
70,5.3,9
71,5.3,7
72,5.3,7
73,5.3,15
74,5.3,12
75,5.3,11
76,5.3,12
77,5.3,10
78,5.3,13
79,5.3,10
80,5.3,9
81,5.3,11
82,5.3,6
83,5.3,7
84,5.3,14
85,5.3,6
86,5.3,9
87,5.3,7
88,5.3,5
89,5.3,7
90,5.3,5
91,5.3,8
92,5.3,7
93,5.3,12
94,5.3,8
95,5.3,4
96,5.3,10
97,5.3,12
98,5.3,7
99,5.3,7
100,5.3,8
101,5.3,6
102,5.3,7
103,5.3,6
104,5.3,8
105,5.3,9
106,5.3,7
107,5.3,10
108,5.3,6
109,5.3,6
110,5.3,10
111,5.3,4
112,5.3,13
113,5.3,6
114,5.3,14
115,5.3,11
116,5.3,12
117,5.3,12
118,5.3,10
119,5.3,7
120,5.3,6
1,5.4,8
2,5.4,7
3,5.4,5
4,5.4,10
5,5.4,14
6,5.4,4
7,5.4,9
8,5.4,14
9,5.4,7
10,5.4,9
11,5.4,8
12,5.4,13
13,5.4,7
14,5.4,7
15,5.4,11
16,5.4,10
17,5.4,10
18,5.4,6
19,5.4,14
20,5.4,11
21,5.4,21
22,5.4,12
23,5.4,11
24,5.4,9
25,5.4,9
26,5.4,12
27,5.4,12
28,5.4,9
29,5.4,11
30,5.4,16
31,5.4,12
32,5.4,13
33,5.4,11
34,5.4,10
35,5.4,12
36,5.4,9
37,5.4,14
38,5.4,9
39,5.4,5
40,5.4,14
41,5.4,8
42,5.4,8
43,5.4,8
44,5.4,13
45,5.4,6
46,5.4,9
47,5.4,9
48,5.4,9
49,5.4,12
50,5.4,17
51,5.4,13
52,5.4,11
53,5.4,9
54,5.4,15
55,5.4,8
56,5.4,13
57,5.4,11
58,5.4,7
59,5.4,17
60,5.4,11
61,5.4,15
62,5.4,10
63,5.4,14
64,5.4,4
65,5.4,13
66,5.4,12
67,5.4,9
68,5.4,8
69,5.4,9
70,5.4,7
71,5.4,8
72,5.4,8
73,5.4,14
74,5.4,11
75,5.4,11
76,5.4,7
77,5.4,12
78,5.4,5
79,5.4,9
80,5.4,9
81,5.4,10
82,5.4,11
83,5.4,9
84,5.4,14
85,5.4,8
86,5.4,9
87,5.4,7
88,5.4,9
89,5.4,8
90,5.4,9
91,5.4,11
92,5.4,7
93,5.4,7
94,5.4,6
95,5.4,4
96,5.4,13
97,5.4,6
98,5.4,10
99,5.4,10
100,5.4,8
101,5.4,4
102,5.4,13
103,5.4,13
104,5.4,9
105,5.4,8
106,5.4,10
107,5.4,5
108,5.4,5
109,5.4,8
110,5.4,4
111,5.4,8
112,5.4,6
113,5.4,11
114,5.4,7
115,5.4,3
116,5.4,8
117,5.4,8
118,5.4,7
119,5.4,4
120,5.4,10
1,5.5,9
2,5.5,13
3,5.5,5
4,5.5,10
5,5.5,6
6,5.5,9
7,5.5,7
8,5.5,6
9,5.5,9
10,5.5,8
11,5.5,5
12,5.5,8
13,5.5,10
14,5.5,8
15,5.5,15
16,5.5,11
17,5.5,12
18,5.5,11
19,5.5,16
20,5.5,12
21,5.5,14
22,5.5,10
23,5.5,8
24,5.5,10
25,5.5,8
26,5.5,5
27,5.5,7
28,5.5,9
29,5.5,15
30,5.5,6
31,5.5,12
32,5.5,7
33,5.5,10
34,5.5,9
35,5.5,8
36,5.5,10
37,5.5,9
38,5.5,11
39,5.5,8
40,5.5,10
41,5.5,12
42,5.5,11
43,5.5,9
44,5.5,10
45,5.5,12
46,5.5,7
47,5.5,10
48,5.5,10
49,5.5,14
50,5.5,7
51,5.5,10
52,5.5,16
53,5.5,14
54,5.5,13
55,5.5,18
56,5.5,11
57,5.5,9
58,5.5,16
59,5.5,9
60,5.5,10
61,5.5,10
62,5.5,16
63,5.5,11
64,5.5,10
65,5.5,9
66,5.5,10
67,5.5,10
68,5.5,11
69,5.5,10
70,5.5,8
71,5.5,10
72,5.5,11
73,5.5,4
74,5.5,6
75,5.5,13
76,5.5,10
77,5.5,13
78,5.5,15
79,5.5,5
80,5.5,10
81,5.5,11
82,5.5,4
83,5.5,11
84,5.5,10
85,5.5,10
86,5.5,9
87,5.5,10
88,5.5,8
89,5.5,7
90,5.5,4
91,5.5,6
92,5.5,9
93,5.5,10
94,5.5,7
95,5.5,8
96,5.5,6
97,5.5,5
98,5.5,8
99,5.5,8
100,5.5,7
101,5.5,9
102,5.5,7
103,5.5,11
104,5.5,8
105,5.5,8
106,5.5,7
107,5.5,7
108,5.5,14
109,5.5,13
110,5.5,7
111,5.5,7
112,5.5,4
113,5.5,5
114,5.5,4
115,5.5,8
116,5.5,4
117,5.5,4
118,5.5,6
119,5.5,10
120,5.5,5
1,5.6,9
2,5.6,10
3,5.6,4
4,5.6,4
5,5.6,4
6,5.6,9
7,5.6,6
8,5.6,4
9,5.6,8
10,5.6,7
11,5.6,9
12,5.6,8
13,5.6,8
14,5.6,8
15,5.6,6
16,5.6,10
17,5.6,13
18,5.6,19
19,5.6,11
20,5.6,12
21,5.6,12
22,5.6,17
23,5.6,15
24,5.6,8
25,5.6,12
26,5.6,12
27,5.6,7
28,5.6,12
29,5.6,4
30,5.6,5
31,5.6,7
32,5.6,6
33,5.6,9
34,5.6,8
35,5.6,13
36,5.6,7
37,5.6,7
38,5.6,6
39,5.6,5
40,5.6,12
41,5.6,12
42,5.6,6
43,5.6,7
44,5.6,9
45,5.6,18
46,5.6,9
47,5.6,11
48,5.6,9
49,5.6,10
50,5.6,12
51,5.6,16
52,5.6,9
53,5.6,13
54,5.6,8
55,5.6,9
56,5.6,10
57,5.6,12
58,5.6,9
59,5.6,13
60,5.6,7
61,5.6,15
62,5.6,16
63,5.6,6
64,5.6,14
65,5.6,9
66,5.6,6
67,5.6,5
68,5.6,15
69,5.6,9
70,5.6,10
71,5.6,6
72,5.6,12
73,5.6,7
74,5.6,10
75,5.6,6
76,5.6,5
77,5.6,5
78,5.6,13
79,5.6,11
80,5.6,7
81,5.6,7
82,5.6,8
83,5.6,8
84,5.6,4
85,5.6,2
86,5.6,1
87,5.6,9
88,5.6,7
89,5.6,5
90,5.6,5
91,5.6,6
92,5.6,7
93,5.6,6
94,5.6,8
95,5.6,13
96,5.6,9
97,5.6,6
98,5.6,6
99,5.6,10
100,5.6,10
101,5.6,7
102,5.6,12
103,5.6,8
104,5.6,9
105,5.6,8
106,5.6,6
107,5.6,9
108,5.6,13
109,5.6,4
110,5.6,8
111,5.6,7
112,5.6,6
113,5.6,7
114,5.6,6
115,5.6,6
116,5.6,6
117,5.6,6
118,5.6,6
119,5.6,5
120,5.6,7
1,5.7,13
2,5.7,12
3,5.7,12
4,5.7,11
5,5.7,7
6,5.7,12
7,5.7,12
8,5.7,9
9,5.7,11
10,5.7,12
11,5.7,13
12,5.7,10
13,5.7,7
14,5.7,13
15,5.7,11
16,5.7,11
17,5.7,9
18,5.7,10
19,5.7,12
20,5.7,19
21,5.7,12
22,5.7,9
23,5.7,12
24,5.7,16
25,5.7,12
26,5.7,7
27,5.7,8
28,5.7,13
29,5.7,14
30,5.7,9
31,5.7,10
32,5.7,9
33,5.7,9
34,5.7,7
35,5.7,7
36,5.7,8
37,5.7,8
38,5.7,7
39,5.7,12
40,5.7,9
41,5.7,8
42,5.7,9
43,5.7,17
44,5.7,10
45,5.7,10
46,5.7,12
47,5.7,9
48,5.7,13
49,5.7,9
50,5.7,12
51,5.7,8
52,5.7,10
53,5.7,8
54,5.7,10
55,5.7,8
56,5.7,6
57,5.7,11
58,5.7,12
59,5.7,11
60,5.7,14
61,5.7,16
62,5.7,11
63,5.7,13
64,5.7,11
65,5.7,12
66,5.7,7
67,5.7,12
68,5.7,8
69,5.7,9
70,5.7,7
71,5.7,10
72,5.7,12
73,5.7,13
74,5.7,9
75,5.7,6
76,5.7,8
77,5.7,12
78,5.7,11
79,5.7,11
80,5.7,4
81,5.7,9
82,5.7,9
83,5.7,10
84,5.7,3
85,5.7,5
86,5.7,8
87,5.7,8
88,5.7,7
89,5.7,6
90,5.7,7
91,5.7,3
92,5.7,10
93,5.7,6
94,5.7,9
95,5.7,7
96,5.7,4
97,5.7,6
98,5.7,9
99,5.7,2
100,5.7,6
101,5.7,12
102,5.7,4
103,5.7,11
104,5.7,7
105,5.7,7
106,5.7,5
107,5.7,8
108,5.7,7
109,5.7,7
110,5.7,6
111,5.7,4
112,5.7,9
113,5.7,6
114,5.7,5
115,5.7,6
116,5.7,4
117,5.7,6
118,5.7,11
119,5.7,7
120,5.7,6
1,5.8,9
2,5.8,7
3,5.8,15
4,5.8,9
5,5.8,11
6,5.8,8
7,5.8,13
8,5.8,9
9,5.8,14
10,5.8,12
11,5.8,12
12,5.8,6
13,5.8,10
14,5.8,6
15,5.8,9
16,5.8,9
17,5.8,15
18,5.8,12
19,5.8,9
20,5.8,13
21,5.8,11
22,5.8,10
23,5.8,12
24,5.8,8
25,5.8,8
26,5.8,18
27,5.8,7
28,5.8,11
29,5.8,8
30,5.8,9
31,5.8,9
32,5.8,11
33,5.8,11
34,5.8,13
35,5.8,8
36,5.8,7
37,5.8,8
38,5.8,11
39,5.8,9
40,5.8,5
41,5.8,10
42,5.8,14
43,5.8,14
44,5.8,14
45,5.8,14
46,5.8,11
47,5.8,10
48,5.8,9
49,5.8,9
50,5.8,6
51,5.8,9
52,5.8,9
53,5.8,9
54,5.8,8
55,5.8,12
56,5.8,8
57,5.8,12
58,5.8,11
59,5.8,6
60,5.8,13
61,5.8,11
62,5.8,8
63,5.8,12
64,5.8,9
65,5.8,13
66,5.8,13
67,5.8,9
68,5.8,8
69,5.8,7
70,5.8,6
71,5.8,16
72,5.8,10
73,5.8,9
74,5.8,7
75,5.8,5
76,5.8,6
77,5.8,6
78,5.8,4
79,5.8,8
80,5.8,7
81,5.8,5
82,5.8,8
83,5.8,8
84,5.8,5
85,5.8,5
86,5.8,9
87,5.8,8
88,5.8,5
89,5.8,6
90,5.8,6
91,5.8,6
92,5.8,5
93,5.8,7
94,5.8,8
95,5.8,10
96,5.8,7
97,5.8,9
98,5.8,8
99,5.8,4
100,5.8,3
101,5.8,8
102,5.8,8
103,5.8,8
104,5.8,8
105,5.8,6
106,5.8,5
107,5.8,8
108,5.8,3
109,5.8,8
110,5.8,2
111,5.8,4
112,5.8,9
113,5.8,10
114,5.8,8
115,5.8,6
116,5.8,5
117,5.8,9
118,5.8,4
119,5.8,8
120,5.8,7
1,5.9,10
2,5.9,11
3,5.9,6
4,5.9,8
5,5.9,5
6,5.9,11
7,5.9,9
8,5.9,5
9,5.9,6
10,5.9,5
11,5.9,9
12,5.9,14
13,5.9,15
14,5.9,14
15,5.9,14
16,5.9,13
17,5.9,12
18,5.9,9
19,5.9,11
20,5.9,10
21,5.9,8
22,5.9,13
23,5.9,16
24,5.9,15
25,5.9,12
26,5.9,11
27,5.9,15
28,5.9,13
29,5.9,10
30,5.9,9
31,5.9,9
32,5.9,6
33,5.9,10
34,5.9,13
35,5.9,10
36,5.9,9
37,5.9,14
38,5.9,7
39,5.9,8
40,5.9,9
41,5.9,13
42,5.9,16
43,5.9,7
44,5.9,9
45,5.9,6
46,5.9,11
47,5.9,7
48,5.9,9
49,5.9,6
50,5.9,6
51,5.9,3
52,5.9,9
53,5.9,12
54,5.9,10
55,5.9,7
56,5.9,8
57,5.9,8
58,5.9,11
59,5.9,8
60,5.9,10
61,5.9,9
62,5.9,8
63,5.9,11
64,5.9,16
65,5.9,7
66,5.9,5
67,5.9,6
68,5.9,4
69,5.9,9
70,5.9,12
71,5.9,7
72,5.9,8
73,5.9,13
74,5.9,11
75,5.9,5
76,5.9,10
77,5.9,8
78,5.9,6
79,5.9,6
80,5.9,8
81,5.9,7
82,5.9,11
83,5.9,8
84,5.9,8
85,5.9,11
86,5.9,5
87,5.9,6
88,5.9,6
89,5.9,5
90,5.9,12
91,5.9,4
92,5.9,7
93,5.9,6
94,5.9,7
95,5.9,8
96,5.9,9
97,5.9,9
98,5.9,9
99,5.9,4
100,5.9,8
101,5.9,7
102,5.9,6
103,5.9,9
104,5.9,5
105,5.9,9
106,5.9,10
107,5.9,8
108,5.9,6
109,5.9,5
110,5.9,5
111,5.9,4
112,5.9,3
113,5.9,7
114,5.9,8
115,5.9,8
116,5.9,6
117,5.9,4
118,5.9,5
119,5.9,5
120,5.9,3
1,6,5
2,6,11
3,6,11
4,6,10
5,6,9
6,6,9
7,6,6
8,6,9
9,6,15
10,6,12
11,6,12
12,6,16
13,6,13
14,6,13
15,6,9
16,6,12
17,6,9
18,6,8
19,6,16
20,6,12
21,6,8
22,6,5
23,6,10
24,6,7
25,6,15
26,6,5
27,6,12
28,6,12
29,6,11
30,6,13
31,6,4
32,6,8
33,6,8
34,6,9
35,6,7
36,6,15
37,6,9
38,6,9
39,6,12
40,6,4
41,6,5
42,6,6
43,6,10
44,6,10
45,6,5
46,6,8
47,6,8
48,6,9
49,6,8
50,6,10
51,6,7
52,6,8
53,6,9
54,6,11
55,6,6
56,6,11
57,6,11
58,6,5
59,6,6
60,6,9
61,6,7
62,6,6
63,6,8
64,6,6
65,6,9
66,6,13
67,6,8
68,6,9
69,6,7
70,6,11
71,6,10
72,6,6
73,6,4
74,6,5
75,6,10
76,6,10
77,6,15
